material,plant,date,customer,qty
1000201,MY11,20170911,1000836,0.1
1000201,MY11,20170914,1000980,0.48
1000201,MY11,20170914,1001048,0.44
1000201,MY11,20170918,1000836,0.2
1000201,MY11,20170921,1000980,0.28
1000201,MY11,20170921,1001048,0.00E+00
1000201,MY11,20170926,1000836,0.2
1000201,MY11,20170928,1000980,0.24
1000201,MY11,20170930,1001048,0.2
1000201,MY11,20171002,1000836,0.1
1000201,MY11,20171005,1000836,0.2
1000201,MY11,20171005,1001048,0.12
1000201,MY11,20171005,1000980,0.12
1000201,MY11,20171010,1000836,0.1
1000201,MY11,20171011,1001048,0.00E+00
1000201,MY11,20171012,1000980,0.2
1000201,MY11,20171012,1001048,0.12
1000201,MY11,20171016,1000836,0.1
1000201,MY11,20171019,1001048,0.32
1000201,MY11,20171019,1000836,0.2
1000201,MY11,20171019,1000980,0.2
1000201,MY11,20171024,1000836,0.2
1000201,MY11,20171026,1001048,0.2
1000201,MY11,20171026,1000980,0.24
1000201,MY11,20171028,1000980,0.12
1000201,MY11,20171030,1000980,0.13
1000201,MY11,20171102,1001048,0.12
1000201,MY11,20171103,1000836,0.1
1000201,MY11,20171106,1000836,0.1
1000201,MY11,20171107,1000836,0.1
1000201,MY11,20171109,1001048,0.32
1000201,MY11,20171113,1000836,0.1
1000201,MY11,20171116,1000980,0.16
1000201,MY11,20171117,1000836,0.1
1000201,MY11,20171122,1000836,0.25
1000201,MY11,20171123,1000980,0.12
1000201,MY11,20171130,1001048,0.24
1000201,MY11,20171202,1000836,0.15
1000201,MY11,20171204,1000836,0.1
1000201,MY11,20171205,1000836,0.25
1000201,MY11,20171207,1001048,0.36
1000201,MY11,20171208,1000980,0.12
1000201,MY11,20171209,1000980,0.16
1000201,MY11,20171213,1000836,0.2
1000201,MY11,20171214,1001048,0.44
1000201,MY11,20171214,1000980,0.08
1000201,MY11,20171221,1000836,0.15
1000201,MY11,20171221,1000980,0.12
1000201,MY11,20171228,1000836,0.15
1000201,MY11,20171228,1000980,0.16
1000201,MY11,20171229,1001048,0.32
1000201,MY11,20171230,1000980,0.2
1000201,MY11,20180104,1000836,0.25
1000201,MY11,20180104,1000980,0.08
1000201,MY11,20180110,1000836,0.15
1000201,MY11,20180111,1001048,0.12
1000201,MY11,20180111,1000980,0.16
1000201,MY11,20180117,1000836,0.2
1000201,MY11,20180118,1000980,0.2
1000201,MY11,20180122,1001048,0.00E+00
1000201,MY11,20180122,1000836,0.1
1000201,MY11,20180125,1000836,0.2
1000201,MY11,20180125,1001048,0.2
1000201,MY11,20180125,1000980,0.08
1000201,MY11,20180127,1000980,0.2
1000201,MY11,20180129,1001048,0.4
1000201,MY11,20180201,1000980,0.36
1000201,MY11,20180201,1001048,0.00E+00
1000201,MY11,20180202,1000836,0.18
1000201,MY11,20180205,1000836,0.2
1000201,MY11,20180205,1001048,0.6
1000201,MY11,20180208,1000980,0.115
1000202,MY11,20170531,1000836,0.03
1000202,MY11,20170629,1000836,0.04
1000202,MY11,20170630,1000836,0.05
1000202,MY11,20170703,1000836,0.03
1000202,MY11,20170711,1000836,0.03
1000202,MY11,20170725,1000836,0.03
1000202,MY11,20170803,1000836,0.03
1000202,MY11,20170811,1000836,0.03
1000202,MY11,20170822,1000836,0.03
1000202,MY11,20170905,1000836,0.05
1000202,MY11,20170918,1000836,0.04
1000202,MY11,20170926,1000836,0.03
1000202,MY11,20171005,1000836,0.03
1000202,MY11,20171019,1000836,0.03
1000202,MY11,20171024,1000836,0.03
1000202,MY11,20171117,1000836,0.03
1000202,MY11,20171122,1000836,0.03
1000203,MY11,20170810,1001604,0.00E+00
1000204,MY41,20170628,1001777,0.15
1000204,MY41,20170808,1001777,0.25
1000204,MY41,20170921,1001776,0.2
1000204,MY41,20171016,1001776,0.2
1000204,MY41,20171206,1001776,0.2
1000204,MY41,20171226,1001776,0.1
1000204,MY41,20180118,1001776,0.1
1000205,MY41,20170602,1000942,1
1000205,MY41,20170609,1000942,1
1000205,MY41,20170614,1000942,0.956
1000205,MY41,20170619,1001762,0.4
1000205,MY41,20170620,1000942,1
1000205,MY41,20170621,1000942,1.044
1000205,MY41,20170629,1000942,1
1000205,MY41,20170630,1000942,0.00E+00
1000205,MY41,20170701,1001762,0.00E+00
1000205,MY41,20170703,1000942,1
1000205,MY41,20170711,1000942,0.917
1000205,MY41,20170718,1000942,0.083
1000205,MY41,20170721,1000942,0.5
1000205,MY41,20170724,1000942,1
1000205,MY41,20170729,1000942,0.00E+00
1000205,MY41,20170730,1000942,0.00E+00
1000205,MY41,20170731,1000942,0.00E+00
1000205,MY41,20170803,1000942,1.081
1000205,MY41,20170807,1000942,1.05
1000205,MY41,20170816,1000942,1.05
1000205,MY41,20170822,1000942,1.037
1000205,MY41,20170829,1000942,0.803
1000205,MY41,20170829,1002040,0.26
1000205,MY41,20170830,1002040,0.00E+00
1000205,MY41,20170906,1000942,1.31
1000205,MY41,20170913,1000942,1.05
1000205,MY41,20170915,1000942,0.00E+00
1000205,MY41,20170920,1000942,1.05
1000205,MY41,20170928,1001875,0.535
1000205,MY41,20171002,1000942,1.05
1000205,MY41,20171009,1000942,1.05
1000205,MY41,20171012,1001875,0.00E+00
1000205,MY41,20171019,1000942,0.55
1000205,MY41,20171020,1000942,1.05
1000205,MY41,20171026,1000942,1.05
1000205,MY41,20171030,1000942,1.05
1000205,MY41,20171031,1000942,0.00E+00
1000205,MY41,20171108,1000942,4.2
1000205,MY41,20171115,1000942,1.05
1000205,MY41,20171119,1000942,0.00E+00
1000205,MY41,20171122,1000938,0.41
1000205,MY41,20171123,1000942,1.05
1000205,MY41,20171130,1000942,0.00E+00
1000205,MY41,20171130,1000938,0.00E+00
1000205,MY41,20171201,1000942,0.00E+00
1000205,MY41,20171205,1002040,0.00E+00
1000205,MY41,20171208,1000942,1.05
1000205,MY41,20171216,1000942,1.05
1000205,MY41,20171219,1000942,1.05
1000205,MY41,20171225,1000942,0.00E+00
1000205,MY41,20171227,1000942,4.2
1000205,MY41,20171231,1000942,0.00E+00
1000205,MY41,20180104,1000942,0.222
1000205,MY41,20180106,1000942,0.45
1000205,MY41,20180116,1000942,0.00E+00
1000205,MY41,20180205,1000942,0.00E+00
1000205,MY41,20180208,1000942,3.15
1000206,MY41,20170530,1000848,0.4
1000206,MY41,20170531,1001784,0.03
1000206,MY41,20170602,1000361,0.07
1000206,MY41,20170602,1000942,1
1000206,MY41,20170602,1001784,0.03
1000206,MY41,20170602,1000553,0.08
1000206,MY41,20170606,1000665,0.1
1000206,MY41,20170607,1000105,0.1
1000206,MY41,20170612,1000847,0.01
1000206,MY41,20170612,1000938,1.06
1000206,MY41,20170613,1000847,0.01
1000206,MY41,20170615,1000331,0.05
1000206,MY41,20170619,1001762,0.115
1000206,MY41,20170619,1001938,0.03
1000206,MY41,20170619,1000361,0.08
1000206,MY41,20170620,1000704,0.03
1000206,MY41,20170620,1000847,0.05
1000206,MY41,20170620,1000331,0.02
1000206,MY41,20170621,1001938,0.06
1000206,MY41,20170621,1000331,0.1
1000206,MY41,20170622,1001784,0.03
1000206,MY41,20170623,1000331,0.005
1000206,MY41,20170628,1000938,1
1000206,MY41,20170628,1000331,0.15
1000206,MY41,20170629,1001784,0.00E+00
1000206,MY41,20170629,1000846,0.1
1000206,MY41,20170629,1000942,0.00E+00
1000206,MY41,20170629,1000847,0.03
1000206,MY41,20170629,1000665,0.00E+00
1000206,MY41,20170629,1000704,0.00E+00
1000206,MY41,20170629,1000331,0.00E+00
1000206,MY41,20170630,1000942,0.00E+00
1000206,MY41,20170630,1001784,0.00E+00
1000206,MY41,20170630,1000331,0.00E+00
1000206,MY41,20170630,1000938,0.00E+00
1000206,MY41,20170701,1001762,0.00E+00
1000206,MY41,20170703,1000331,0.06
1000206,MY41,20170703,1001784,0.05
1000206,MY41,20170703,1001938,0.054
1000206,MY41,20170704,1000848,0.16
1000206,MY41,20170704,1000846,0.1
1000206,MY41,20170704,1000553,0.1
1000206,MY41,20170705,1000331,0.05
1000206,MY41,20170705,1000184,0.1
1000206,MY41,20170707,1000105,0.1
1000206,MY41,20170710,1000848,0.1
1000206,MY41,20170710,1000704,0.02
1000206,MY41,20170710,1000361,0.08
1000206,MY41,20170711,1000848,0.21
1000206,MY41,20170712,1001938,0.03
1000206,MY41,20170713,1000331,0.05
1000206,MY41,20170714,1000847,0.02
1000206,MY41,20170717,1001938,0.02
1000206,MY41,20170717,1001784,0.023
1000206,MY41,20170717,1000938,0.06
1000206,MY41,20170718,1000942,0.5
1000206,MY41,20170719,1000848,0.00E+00
1000206,MY41,20170719,1000847,0.00E+00
1000206,MY41,20170720,1000848,0.272
1000206,MY41,20170721,1000361,0.07
1000206,MY41,20170721,1000848,0.03
1000206,MY41,20170721,1001938,0.00E+00
1000206,MY41,20170721,1000105,0.04
1000206,MY41,20170721,1000847,0.02
1000206,MY41,20170722,1001938,0.00E+00
1000206,MY41,20170724,1000942,0.001
1000206,MY41,20170724,1000553,0.25
1000206,MY41,20170724,1000331,0.02
1000206,MY41,20170726,1000331,0.04
1000206,MY41,20170726,1000105,0.1
1000206,MY41,20170728,1000331,0.018
1000206,MY41,20170728,1000105,0.1
1000206,MY41,20170729,1000938,0.00E+00
1000206,MY41,20170729,1000331,0.00E+00
1000206,MY41,20170729,1001784,0.00E+00
1000206,MY41,20170729,1000704,0.00E+00
1000206,MY41,20170730,1000846,0.00E+00
1000206,MY41,20170730,1000665,0.00E+00
1000206,MY41,20170730,1000331,0.00E+00
1000206,MY41,20170731,1000942,0.00E+00
1000206,MY41,20170801,1001938,0.07
1000206,MY41,20170801,1000105,0.05
1000206,MY41,20170803,1000847,0.02
1000206,MY41,20170803,1000848,0.2
1000206,MY41,20170807,1000331,0.15
1000206,MY41,20170807,1000846,0.1
1000206,MY41,20170807,1000184,0.094
1000206,MY41,20170808,1000704,0.03
1000206,MY41,20170808,1000847,0.06
1000206,MY41,20170811,1000665,0.05
1000206,MY41,20170814,1001938,0.03
1000206,MY41,20170814,1000361,0.06
1000206,MY41,20170815,1001784,0.00E+00
1000206,MY41,20170816,1000553,0.256
1000206,MY41,20170816,1001938,0.02
1000206,MY41,20170816,1000331,0.05
1000206,MY41,20170817,1000847,0.02
1000206,MY41,20170818,1000331,0.05
1000206,MY41,20170818,1000846,0.1
1000206,MY41,20170820,1000331,0.00E+00
1000206,MY41,20170820,1000665,0.00E+00
1000206,MY41,20170820,1000704,0.00E+00
1000206,MY41,20170822,1000184,0.1
1000206,MY41,20170822,1000361,0.05
1000206,MY41,20170822,1000848,0.2
1000206,MY41,20170823,1000848,0.03
1000206,MY41,20170823,1000938,0.77
1000206,MY41,20170823,1000846,0.00E+00
1000206,MY41,20170823,1001938,0.04
1000206,MY41,20170825,1000938,0.29
1000206,MY41,20170826,1000848,0.2
1000206,MY41,20170828,1000847,0.02
1000206,MY41,20170828,1000331,0.00E+00
1000206,MY41,20170829,1000184,0.00E+00
1000206,MY41,20170829,1000331,0.00E+00
1000206,MY41,20170829,1000105,0.1
1000206,MY41,20170905,1000331,0.08
1000206,MY41,20170905,1002040,0.17
1000206,MY41,20170905,1000361,0.05
1000206,MY41,20170906,1000847,0.008
1000206,MY41,20170908,1000184,0.2
1000206,MY41,20170908,1000846,0.1
1000206,MY41,20170908,1001938,0.08
1000206,MY41,20170908,1000331,0.1
1000206,MY41,20170912,1000331,0.05
1000206,MY41,20170912,1001784,0.022
1000206,MY41,20170912,1000704,0.02
1000206,MY41,20170912,1000847,0.01
1000206,MY41,20170913,1000331,0.00E+00
1000206,MY41,20170913,1000553,0.00E+00
1000206,MY41,20170913,1000361,0.05
1000206,MY41,20170913,1000184,0.00E+00
1000206,MY41,20170914,1000847,0.01
1000206,MY41,20170914,1000938,1.06
1000206,MY41,20170915,1000848,0.2
1000206,MY41,20170915,1001938,0.03
1000206,MY41,20170917,1000331,0.00E+00
1000206,MY41,20170918,1001938,0.00E+00
1000206,MY41,20170919,1000105,0.2
1000206,MY41,20170919,1000704,0.01
1000206,MY41,20170920,1000184,0.1
1000206,MY41,20170920,1000331,0.05
1000206,MY41,20170920,1000848,0.03
1000206,MY41,20170920,1000847,0.05
1000206,MY41,20170925,1000847,0.01
1000206,MY41,20170925,1001938,0.05
1000206,MY41,20170925,1000704,0.02
1000206,MY41,20170926,1000553,0.7
1000206,MY41,20170926,1000361,0.05
1000206,MY41,20170927,1000704,0.00E+00
1000206,MY41,20170927,1001784,0.00E+00
1000206,MY41,20170927,1000331,0.00E+00
1000206,MY41,20170927,1000847,0.02
1000206,MY41,20170928,1001875,0.001
1000206,MY41,20170928,1000848,0.3
1000206,MY41,20170928,1000105,0.1
1000206,MY41,20170928,1000184,0.00E+00
1000206,MY41,20170928,1000331,0.05
1000206,MY41,20170928,1000704,0.00E+00
1000206,MY41,20170929,1000846,0.1
1000206,MY41,20170929,1000184,0.1
1000206,MY41,20170930,1000847,0.01
1000206,MY41,20171002,1001938,0.02
1000206,MY41,20171003,1000184,0.15
1000206,MY41,20171003,1000704,0.02
1000206,MY41,20171003,1000331,0.05
1000206,MY41,20171004,1001938,0.00E+00
1000206,MY41,20171005,1001938,0.02
1000206,MY41,20171005,1000847,0.02
1000206,MY41,20171006,1000361,0.04
1000206,MY41,20171006,1001938,0.00E+00
1000206,MY41,20171009,1000938,0.00E+00
1000206,MY41,20171010,1001784,0.023
1000206,MY41,20171010,1000848,0.3
1000206,MY41,20171011,1000331,0.00E+00
1000206,MY41,20171011,1000938,1.07
1000206,MY41,20171011,1001938,0.03
1000206,MY41,20171012,1000847,0.015
1000206,MY41,20171012,1002040,0.00E+00
1000206,MY41,20171014,1000848,0.18
1000206,MY41,20171016,1000942,0.5
1000206,MY41,20171019,1001938,0.02
1000206,MY41,20171019,1000942,0.00E+00
1000206,MY41,20171019,1000361,0.05
1000206,MY41,20171019,1000938,0.00E+00
1000206,MY41,20171019,1001784,0.00E+00
1000206,MY41,20171019,1000331,0.00E+00
1000206,MY41,20171019,1000704,0.00E+00
1000206,MY41,20171020,1001762,0.103
1000206,MY41,20171020,1000848,0.03
1000206,MY41,20171020,1000331,0.1
1000206,MY41,20171020,1000846,0.1
1000206,MY41,20171021,1000847,0.05
1000206,MY41,20171023,1001938,0.003
1000206,MY41,20171024,1000847,0.02
1000206,MY41,20171024,1000361,0.05
1000206,MY41,20171024,1000848,0.03
1000206,MY41,20171025,1000331,0.05
1000206,MY41,20171027,1000184,0.1
1000206,MY41,20171030,1000847,0.02
1000206,MY41,20171030,1000184,0.00E+00
1000206,MY41,20171030,1000331,0.00E+00
1000206,MY41,20171030,1001762,0.00E+00
1000206,MY41,20171030,1000105,0.05
1000206,MY41,20171101,1001762,0.00E+00
1000206,MY41,20171101,1000938,0.9
1000206,MY41,20171101,1001938,0.058
1000206,MY41,20171102,1000938,0.00E+00
1000206,MY41,20171103,1000553,0.1
1000206,MY41,20171106,1000704,0.02
1000206,MY41,20171106,1001784,0.023
1000206,MY41,20171107,1000105,0.1
1000206,MY41,20171107,1000847,0.01
1000206,MY41,20171109,1001784,0.023
1000206,MY41,20171109,1001938,0.03
1000206,MY41,20171110,1000848,0.12
1000206,MY41,20171110,1000361,0.05
1000206,MY41,20171111,1000846,0.1
1000206,MY41,20171111,1000331,0.05
1000206,MY41,20171114,1000848,0.1
1000206,MY41,20171115,1001938,0.03
1000206,MY41,20171115,1000331,0.05
1000206,MY41,20171115,1000847,0.02
1000206,MY41,20171118,1000938,0.5
1000206,MY41,20171118,1000361,0.03
1000206,MY41,20171119,1000938,0.00E+00
1000206,MY41,20171119,1001784,0.00E+00
1000206,MY41,20171119,1000331,0.00E+00
1000206,MY41,20171120,1000847,0.025
1000206,MY41,20171121,1000105,0.05
1000206,MY41,20171122,1000331,0.05
1000206,MY41,20171122,1000848,0.085
1000206,MY41,20171122,1001784,0.003
1000206,MY41,20171122,1000938,0.651
1000206,MY41,20171122,1001938,0.03
1000206,MY41,20171123,1000848,0.03
1000206,MY41,20171123,1000846,0.1
1000206,MY41,20171125,1000361,0.02
1000206,MY41,20171127,1001938,0.03
1000206,MY41,20171128,1000105,0.1
1000206,MY41,20171129,1000847,0.01
1000206,MY41,20171129,1000331,0.07
1000206,MY41,20171129,1000704,0.027
1000206,MY41,20171130,1000938,0.00E+00
1000206,MY41,20171130,1000331,0.07
1000206,MY41,20171130,1001784,0.00E+00
1000206,MY41,20171130,1001938,0.00E+00
1000206,MY41,20171202,1000105,0.05
1000206,MY41,20171204,1000848,0.3
1000206,MY41,20171204,1000847,0.01
1000206,MY41,20171205,1000848,0.3
1000206,MY41,20171205,1000704,0.03
1000206,MY41,20171205,1000331,0.1
1000206,MY41,20171206,1000184,0.1
1000206,MY41,20171207,1000704,0.03
1000206,MY41,20171207,1000361,0.043
1000206,MY41,20171207,1000105,0.1
1000206,MY41,20171207,1000184,0.1
1000206,MY41,20171208,1000847,0.07
1000206,MY41,20171211,1001938,0.03
1000206,MY41,20171211,1000331,0.04
1000206,MY41,20171212,1000846,0.037
1000206,MY41,20171213,1000938,1.07
1000206,MY41,20171213,1001938,0.04
1000206,MY41,20171214,1000847,0.02
1000206,MY41,20171214,1000361,0.05
1000206,MY41,20171218,1001938,0.04
1000206,MY41,20171218,1000553,0.3
1000206,MY41,20171218,1000331,0.05
1000206,MY41,20171220,1000704,0.03
1000206,MY41,20171220,1000553,0.45
1000206,MY41,20171220,1000846,0.1
1000206,MY41,20171220,1000331,0.1
1000206,MY41,20171221,1000105,0.05
1000206,MY41,20171222,1001938,0.05
1000206,MY41,20171222,1000848,0.05
1000206,MY41,20171225,1000704,0.00E+00
1000206,MY41,20171225,1000331,0.00E+00
1000206,MY41,20171225,1000938,0.00E+00
1000206,MY41,20171226,1001784,0.02
1000206,MY41,20171226,1001938,0.02
1000206,MY41,20171227,1000848,0.2
1000206,MY41,20171227,1000847,0.05
1000206,MY41,20171227,1000105,0.03
1000206,MY41,20171228,1001938,0.04
1000206,MY41,20171228,1000184,0.1
1000206,MY41,20171229,1000847,0.02
1000206,MY41,20171229,1000105,0.05
1000206,MY41,20171229,1001938,0.00E+00
1000206,MY41,20171230,1000361,0.1
1000206,MY41,20171231,1000331,0.00E+00
1000206,MY41,20171231,1000704,0.00E+00
1000206,MY41,20171231,1001784,0.00E+00
1000206,MY41,20180102,1000938,1.07
1000206,MY41,20180103,1000847,0.02
1000206,MY41,20180104,1000942,0.378
1000206,MY41,20180106,1000848,0.2
1000206,MY41,20180108,1000846,0.1
1000206,MY41,20180108,1000331,0.11
1000206,MY41,20180108,1000553,0.65
1000206,MY41,20180109,1000704,0.04
1000206,MY41,20180109,1000938,2.14
1000206,MY41,20180109,1000331,0.14
1000206,MY41,20180113,1000105,0.1
1000206,MY41,20180115,1000848,0.2
1000206,MY41,20180116,1000331,0.00E+00
1000206,MY41,20180116,1000942,0.00E+00
1000206,MY41,20180116,1000938,0.00E+00
1000206,MY41,20180117,1000184,0.1
1000206,MY41,20180117,1000361,0.05
1000206,MY41,20180118,1000331,0.00E+00
1000206,MY41,20180118,1000938,0.00E+00
1000206,MY41,20180118,1000942,0.00E+00
1000206,MY41,20180118,1000846,0.00E+00
1000206,MY41,20180119,1000847,0.03
1000206,MY41,20180119,1000848,0.00E+00
1000206,MY41,20180124,1001762,0.206
1000206,MY41,20180126,1000331,0.2
1000206,MY41,20180129,1000105,0.05
1000206,MY41,20180129,1000704,0.02
1000206,MY41,20180129,1000847,0.05
1000206,MY41,20180129,1001762,0.00E+00
1000206,MY41,20180129,1000361,0.05
1000206,MY41,20180130,1000848,0.1
1000206,MY41,20180130,1000704,0.02
1000206,MY41,20180131,1000847,0.01
1000206,MY41,20180201,1001938,0.06
1000206,MY41,20180202,1000105,0.05
1000206,MY41,20180202,1000846,0.1
1000206,MY41,20180202,1000553,0.00E+00
1000206,MY41,20180202,1000704,0.00E+00
1000206,MY41,20180202,1000331,0.00E+00
1000206,MY41,20180202,1000938,0.00E+00
1000206,MY41,20180202,1000184,0.1
1000206,MY41,20180203,1000361,0.08
1000206,MY41,20180205,1001938,0.03
1000206,MY41,20180205,1001784,0.02
1000206,MY41,20180205,1000938,0.00E+00
1000206,MY41,20180206,1000847,0.00E+00
1000206,MY41,20180206,1000848,0.00E+00
1000206,MY41,20180206,1000704,0.03
1000206,MY41,20180207,1000105,0.05
1000206,MY41,20180207,1001938,0.04
1000206,MY41,20180207,1000848,0.12
1000206,MY41,20180208,1000847,0.03
1000206,MY41,20180208,1000846,0.058
1000206,MY41,20180212,1001938,0.02
1000206,MY41,20180213,1000848,0.03
1000206,MY41,20180214,1000105,0.05
1000206,MY41,20180215,1000847,0.02
1000207,MY41,20170606,1000941,0.001
1000207,MY41,20170607,1000847,0.001
1000207,MY41,20170717,1001875,0.535
1000207,MY41,20170721,1001875,0.00E+00
1000207,MY41,20170804,1001875,0.535
1000207,MY41,20170808,1001875,0.00E+00
1000207,MY41,20170818,1001875,0.535
1000207,MY41,20170825,1001875,0.535
1000207,MY41,20170905,1001875,0.00E+00
1000207,MY41,20170914,1001875,0.535
1000207,MY41,20170928,1001875,0.267
1000207,MY41,20171012,1001875,0.00E+00
1000207,MY41,20171016,1001875,0.535
1000207,MY41,20171108,1001875,1.07
1000207,MY41,20171219,1001875,0.535
1000207,MY41,20180105,1001875,1.07
1000207,MY41,20180109,1001875,1.07
1000207,MY41,20180118,1001875,0.00E+00
1000207,MY41,20180204,1001875,0.00E+00
1000208,MY41,20170605,1002040,0.65
1000208,MY41,20170606,1002040,0.945
1000208,MY41,20170616,1002040,0.88
1000208,MY41,20170629,1002040,0.00E+00
1000208,MY41,20170630,1002040,0.00E+00
1000208,MY41,20170704,1002040,0.715
1000208,MY41,20170724,1002040,0.66
1000208,MY41,20170729,1002040,0.00E+00
1000208,MY41,20170730,1002040,0.00E+00
1000208,MY41,20170731,1002040,0.00E+00
1000208,MY41,20170814,1002040,0.66
1000208,MY41,20170906,1002040,0.23
1000208,MY41,20170911,1002040,0.66
1000208,MY41,20170915,1002040,0.00E+00
1000208,MY41,20170925,1002040,0.66
1000208,MY41,20170926,1002040,0.00E+00
1000208,MY41,20171002,1002040,0.00E+00
1000208,MY41,20171009,1002040,0.66
1000208,MY41,20171019,1002040,0.00E+00
